Time,Flow,Stage
2015-06-28 00:00:00,658357.274432,36.36
2015-06-28 01:00:00,655630.345467,36.4
2015-06-28 04:00:00,668710.765117,36.52
2015-06-28 05:00:00,650799.256505,36.5
2015-06-28 06:00:00,673441.496881,36.63
2015-06-28 07:00:00,660981.562289,36.67
2015-06-28 08:00:00,662842.053804,36.69
2015-06-28 09:00:00,659131.839555,36.7
2015-06-28 10:00:00,678131.36936,36.82
2015-06-28 12:00:00,641905.713215,36.72
2015-06-28 13:00:00,666618.142948,36.74
2015-06-28 14:00:00,683842.485919,36.92
2015-06-28 15:00:00,645962.360713,36.83
2015-06-28 16:00:00,672040.899504,36.88
2015-06-28 17:00:00,669761.575055,36.95
2015-06-28 18:00:00,669616.645971,37.01
2015-06-28 19:00:00,685731.987223,37.17
2015-06-28 21:00:00,654956.761283,37.11
2015-06-28 22:00:00,687806.532304,37.26
2015-06-29 00:00:00,657997.831133,37.23
2015-06-29 01:00:00,672459.030334,37.25
2015-06-29 02:00:00,681509.466659,37.39
2015-06-29 05:00:00,688579.135395,37.56
2015-06-29 06:00:00,662967.452353,37.51
2015-06-29 07:00:00,667165.272821,37.46
2015-06-29 08:00:00,672144.136591,37.48
2015-06-29 09:00:00,670129.653241,37.49
2015-06-29 11:00:00,675158.037504,37.53
2015-06-29 12:00:00,665764.713605,37.5
2015-06-29 15:00:00,703386.93911,37.75
2015-06-29 16:00:00,656966.18586,37.65
2015-06-29 17:00:00,671078.483112,37.59
2015-06-29 18:00:00,658408.235447,37.51
2015-06-29 20:00:00,679252.444641,37.56
2015-06-29 21:00:00,680085.819619,37.66
2015-06-29 22:00:00,695599.963227,37.84
2015-06-29 23:00:00,671950.966487,37.82
2015-06-30 00:00:00,665108.780065,37.72
2015-06-30 02:00:00,675623.54115,37.73
2015-06-30 03:00:00,673664.856243,37.74
2015-06-30 06:00:00,709560.162428,38.01
2015-06-30 07:00:00,665678.178714,37.94
2015-06-30 09:00:00,683099.336333,37.94
2015-06-30 14:00:00,734535.050087,38.39
2015-06-30 15:00:00,666997.399539,38.3
2015-06-30 16:00:00,682497.227104,38.29
2015-06-30 17:00:00,694405.702545,38.37
2015-06-30 18:00:00,685055.818572,38.39
2015-06-30 19:00:00,676799.017911,38.32
2015-06-30 20:00:00,703416.623246,38.45
2015-06-30 21:00:00,671229.630845,38.37
2015-07-01 00:00:00,693624.240513,38.41
2015-07-01 01:00:00,690453.707219,38.42
2015-07-01 03:00:00,677051.196501,38.41
2015-07-01 04:00:00,676009.083047,38.34
2015-07-01 05:00:00,675959.928172,38.28
2015-07-01 06:00:00,687278.225968,38.31
2015-07-01 07:00:00,686265.710538,38.34
2015-07-01 08:00:00,650676.364243,38.11
2015-07-01 09:00:00,719728.004601,38.34
2015-07-01 10:00:00,651100.245613,38.16
2015-07-01 11:00:00,697763.03023,38.21
2015-07-01 12:00:00,648600.070977,38.0
2015-07-01 13:00:00,694360.166296,38.01
2015-07-01 14:00:00,664329.10106,37.94
2015-07-01 15:00:00,685574.441387,37.97
2015-07-01 16:00:00,671483.514581,37.94
2015-07-01 17:00:00,674290.027429,37.9
2015-07-01 18:00:00,668449.848304,37.84
2015-07-01 19:00:00,667318.774143,37.77
2015-07-01 20:00:00,683838.054714,37.78
2015-07-01 21:00:00,673842.235076,37.79
2015-07-01 22:00:00,681362.557448,37.83
2015-07-01 23:00:00,659830.67592,37.71
2015-07-02 00:00:00,679429.288731,37.74
2015-07-02 01:00:00,655986.167221,37.61
2015-07-02 02:00:00,670534.691184,37.58
2015-07-02 03:00:00,678477.909576,37.59
2015-07-02 04:00:00,670568.8839,37.59
2015-07-02 05:00:00,664405.025203,37.53
2015-07-02 06:00:00,675439.59813,37.56
2015-07-02 07:00:00,664740.15492,37.52
2015-07-02 08:00:00,671704.942049,37.52
2015-07-02 09:00:00,661259.765559,37.46
2015-07-02 10:00:00,670516.421408,37.46
2015-07-02 11:00:00,664842.890044,37.44
2015-07-02 12:00:00,666651.146832,37.41
2015-07-02 13:00:00,661566.707338,37.37
2015-07-02 14:00:00,675875.535425,37.42
2015-07-02 15:00:00,658069.956642,37.35
2015-07-02 16:00:00,671731.957679,37.37
2015-07-02 17:00:00,661169.448003,37.33
2015-07-02 18:00:00,672480.803148,37.36
2015-07-02 19:00:00,660429.934021,37.31
2015-07-02 20:00:00,669227.51133,37.32
2015-07-02 21:00:00,656842.345596,37.25
2015-07-02 22:00:00,676345.833323,37.32
2015-07-02 23:00:00,652612.592949,37.23
2015-07-03 00:00:00,671722.83257,37.25
2015-07-03 01:00:00,659383.920787,37.22
2015-07-03 02:00:00,670249.985605,37.24
2015-07-03 03:00:00,665189.745391,37.25
2015-07-03 04:00:00,662310.598047,37.22
2015-07-03 05:00:00,665597.771627,37.22
2015-07-03 06:00:00,664832.569886,37.22
2015-07-03 07:00:00,664479.498236,37.21
2015-07-03 08:00:00,655931.728324,37.2
2015-07-03 09:00:00,670129.57735,37.23
2015-07-03 10:00:00,661800.352107,37.21
2015-07-03 11:00:00,656242.617321,37.15
2015-07-03 12:00:00,672182.033915,37.2
2015-07-03 13:00:00,652820.031086,37.13
2015-07-03 14:00:00,676248.797692,37.18
2015-07-03 15:00:00,652774.50819,37.17
2015-07-03 16:00:00,660069.428298,37.12
2015-07-03 17:00:00,669555.991612,37.16
2015-07-03 18:00:00,659929.950939,37.14
2015-07-03 19:00:00,658231.488053,37.09
2015-07-03 20:00:00,667574.751243,37.12
2015-07-03 21:00:00,659459.675493,37.1
2015-07-03 22:00:00,660536.237272,37.07
2015-07-03 23:00:00,653582.546455,37.06
2015-07-04 00:00:00,670653.127464,37.09
2015-07-04 01:00:00,645260.130548,36.99
2015-07-04 02:00:00,671942.842765,37.03
2015-07-04 03:00:00,668471.597584,37.04
2015-07-04 04:00:00,656673.069158,37.01
2015-07-04 05:00:00,667103.810748,37.03
2015-07-04 06:00:00,653594.539679,36.97
2015-07-04 07:00:00,663567.143779,36.97
2015-07-04 08:00:00,654058.691068,36.94
2015-07-04 09:00:00,661532.576852,36.93
2015-07-04 10:00:00,663676.88269,36.95
2015-07-04 11:00:00,651649.660473,36.94
2015-07-04 12:00:00,652366.867265,36.87
2015-07-04 13:00:00,650474.47228,36.86
2015-07-04 14:00:00,650842.527066,36.8
2015-07-04 15:00:00,659693.672718,36.8
2015-07-04 16:00:00,655421.493504,36.78
2015-07-04 17:00:00,656776.907883,36.76
2015-07-04 18:00:00,652605.819129,36.72
2015-07-04 19:00:00,655269.506615,36.69
2015-07-04 20:00:00,651503.224922,36.65
2015-07-04 21:00:00,651110.297344,36.6
2015-07-04 22:00:00,655263.59527,36.58
2015-07-04 23:00:00,652194.082863,36.55
2015-07-05 00:00:00,654491.871409,36.53
2015-07-05 01:00:00,646596.975495,36.46
2015-07-05 02:00:00,659625.078538,36.49
2015-07-05 03:00:00,647623.779164,36.44
2015-07-05 04:00:00,651654.722916,36.41
2015-07-05 05:00:00,649034.646554,36.37
2015-07-05 06:00:00,648223.815776,36.33
2015-07-05 07:00:00,645306.202227,36.27
2015-07-05 08:00:00,657321.894254,36.32
2015-07-05 09:00:00,637769.655305,36.21
2015-07-05 10:00:00,653396.865302,36.22
2015-07-05 11:00:00,643359.552812,36.18
2015-07-05 12:00:00,649640.360133,36.17
2015-07-05 13:00:00,644526.368616,36.14
2015-07-05 14:00:00,643473.601323,36.09
2015-07-05 15:00:00,641070.705637,36.03
2015-07-05 16:00:00,635199.197357,35.93
2015-07-05 17:00:00,655771.638213,35.94
2015-07-05 18:00:00,638593.714312,35.91
2015-07-05 19:00:00,638630.553453,35.84
2015-07-05 20:00:00,629570.19674,35.72
2015-07-05 21:00:00,638828.365854,35.7
2015-07-05 22:00:00,637492.4532,35.68
2015-07-05 23:00:00,635575.479502,35.64
2015-07-06 00:00:00,631941.836598,35.57
2015-07-06 01:00:00,625946.99825,35.46
2015-07-06 02:00:00,638036.492472,35.47
2015-07-06 03:00:00,629234.176586,35.42
2015-07-06 04:00:00,628775.328011,35.35
2015-07-06 05:00:00,630407.457801,35.32
2015-07-06 06:00:00,620982.334976,35.21
2015-07-06 07:00:00,625063.079078,35.14
2015-07-06 08:00:00,623204.302593,35.08
2015-07-06 09:00:00,624784.657568,35.04
2015-07-06 10:00:00,618919.334927,34.96
2015-07-06 11:00:00,622282.840892,34.91
2015-07-06 12:00:00,619335.264769,34.85
2015-07-06 13:00:00,617979.328027,34.78
2015-07-06 14:00:00,626290.338911,34.8
2015-07-06 15:00:00,611134.245419,34.69
2015-07-06 16:00:00,616535.456041,34.62
2015-07-06 17:00:00,613856.161527,34.56
2015-07-06 18:00:00,610893.190034,34.48
2015-07-06 19:00:00,611419.623724,34.41
2015-07-06 20:00:00,612687.302504,34.37
2015-07-06 21:00:00,604292.036964,34.26
2015-07-06 22:00:00,607133.2765,34.18
2015-07-06 23:00:00,606344.559752,34.12
2015-07-07 00:00:00,562169.046965,33.98
2015-07-07 01:00:00,572267.822393,33.91
2015-07-07 02:00:00,568928.786403,33.88
2015-07-07 03:00:00,561612.402272,33.77
2015-07-07 04:00:00,564804.019924,33.7
2015-07-07 05:00:00,561613.65086,33.63
2015-07-07 06:00:00,597243.297187,33.57
2015-07-07 07:00:00,556266.870977,33.49
2015-07-07 08:00:00,557039.155865,33.37
2015-07-07 09:00:00,562976.299317,33.35
2015-07-07 10:00:00,550140.502273,33.22
2015-07-07 11:00:00,554647.896255,33.21
2015-07-07 12:00:00,554455.47869,33.14
2015-07-07 13:00:00,548274.418162,33.02
2015-07-07 14:00:00,555254.852147,32.98
2015-07-07 15:00:00,582793.949201,32.9
2015-07-07 16:00:00,545434.493253,32.82
2015-07-07 17:00:00,548906.652241,32.72
2015-07-07 18:00:00,546620.837494,32.65
2015-07-07 19:00:00,547003.882113,32.59
2015-07-07 20:00:00,542874.986582,32.51
2015-07-07 21:00:00,542139.591186,32.42
2015-07-07 22:00:00,540379.153557,32.34
2015-07-07 23:00:00,543642.456685,32.3
2015-07-08 00:00:00,538035.429622,32.21
2015-07-08 01:00:00,538266.965956,32.14
2015-07-08 02:00:00,535774.691721,32.05
2015-07-08 03:00:00,536226.674771,31.99
2015-07-08 04:00:00,533395.514635,31.9
2015-07-08 05:00:00,538216.094046,31.88
2015-07-08 06:00:00,530284.606855,31.78
2015-07-08 07:00:00,534522.748011,31.73
2015-07-08 08:00:00,529606.361672,31.66
2015-07-08 09:00:00,529631.349289,31.58
2015-07-08 10:00:00,534917.753777,31.57
2015-07-08 11:00:00,536006.745177,31.58
2015-07-08 12:00:00,535739.432905,31.58
2015-07-08 13:00:00,532862.872706,31.56
2015-07-08 14:00:00,527902.251309,31.48
2015-07-08 15:00:00,530239.29702,31.44
2015-07-08 16:00:00,530618.103525,31.41
2015-07-08 17:00:00,523404.291293,31.32
2015-07-08 18:00:00,533309.209284,31.33
2015-07-08 19:00:00,529889.434144,31.32
2015-07-08 20:00:00,527781.005194,31.28
2015-07-08 21:00:00,532113.372352,31.29
2015-07-08 22:00:00,538573.811066,31.3
2015-07-08 23:00:00,522704.412981,31.29
2015-07-09 00:00:00,536012.4045,31.31
2015-07-09 01:00:00,537715.727937,31.39
2015-07-09 02:00:00,533459.864999,31.4
2015-07-09 03:00:00,537102.036338,31.43
2015-07-09 04:00:00,537412.965992,31.47
2015-07-09 05:00:00,541086.061478,31.54
2015-07-09 06:00:00,538341.241279,31.57
2015-07-09 07:00:00,542130.010717,31.63
2015-07-09 08:00:00,539758.288234,31.67
2015-07-09 09:00:00,545564.017832,31.74
2015-07-09 10:00:00,546429.925699,31.83
2015-07-09 11:00:00,546903.114894,31.89
2015-07-09 12:00:00,546902.418889,31.95
2015-07-09 13:00:00,549616.317173,32.03
2015-07-09 14:00:00,548834.66467,32.09
2015-07-09 15:00:00,555521.302802,32.2
2015-07-09 16:00:00,552197.961602,32.26
2015-07-09 17:00:00,556881.928067,32.36
2015-07-09 18:00:00,561990.220941,32.49
2015-07-09 19:00:00,556865.628423,32.56
2015-07-09 20:00:00,562991.685209,32.66
2015-07-09 21:00:00,562316.443175,32.75
2015-07-09 22:00:00,560162.114626,32.8
2015-07-09 23:00:00,568372.375226,32.92
2015-07-10 00:00:00,564511.341354,33.0
2015-07-10 01:00:00,566623.066158,33.06
2015-07-10 02:00:00,573978.344703,33.2
2015-07-10 03:00:00,567421.533428,33.26
2015-07-10 04:00:00,579304.362503,33.4
2015-07-10 05:00:00,612292.771183,33.53
2015-07-10 06:00:00,579808.108427,33.69
2015-07-10 07:00:00,587776.662459,33.81
2015-07-10 08:00:00,577547.846015,33.87
2015-07-10 09:00:00,580820.810175,33.93
2015-07-10 10:00:00,584751.087246,34.03
2015-07-10 11:00:00,589886.526776,34.17
2015-07-10 12:00:00,576724.632832,34.16
2015-07-10 13:00:00,597334.140585,34.32
2015-07-10 14:00:00,616545.870985,34.34
2015-07-10 15:00:00,593700.272528,34.49
2015-07-10 16:00:00,595557.95351,34.57
2015-07-10 17:00:00,625978.610999,34.62
2015-07-10 18:00:00,591800.309051,34.71
2015-07-10 19:00:00,595139.481913,34.75
2015-07-10 20:00:00,597779.003044,34.84
2015-07-10 21:00:00,629761.637301,34.88
2015-07-10 22:00:00,596927.10258,34.98
2015-07-10 23:00:00,601241.099856,35.03
2015-07-11 00:00:00,629017.056858,35.04
2015-07-11 01:00:00,598632.989773,35.13
2015-07-11 02:00:00,644285.927323,35.21
2015-07-11 03:00:00,589464.596958,35.2
2015-07-11 04:00:00,608728.315993,35.26
2015-07-11 05:00:00,598913.682865,35.3
2015-07-11 06:00:00,636720.799993,35.32
2015-07-11 07:00:00,597606.274931,35.36
2015-07-11 08:00:00,605830.165546,35.39
2015-07-11 09:00:00,638131.213163,35.42
2015-07-11 10:00:00,593787.816019,35.4
2015-07-11 11:00:00,612899.859875,35.48
2015-07-11 12:00:00,593445.274051,35.44
2015-07-11 13:00:00,642561.133791,35.47
2015-07-11 14:00:00,597215.58013,35.5
2015-07-11 15:00:00,605967.9157,35.5
2015-07-11 16:00:00,632861.11507,35.47
2015-07-11 17:00:00,601473.859548,35.51
2015-07-11 18:00:00,645355.963238,35.55
2015-07-11 19:00:00,585788.2027,35.45
2015-07-11 20:00:00,610812.641892,35.48
2015-07-11 21:00:00,626674.440744,35.42
2015-07-11 22:00:00,596451.262874,35.41
2015-07-11 23:00:00,596716.821176,35.36
2015-07-12 00:00:00,603132.781795,35.4
2015-07-12 01:00:00,582988.666861,35.27
2015-07-12 02:00:00,590159.767811,35.19
2015-07-12 03:00:00,601138.448184,35.25
2015-07-12 04:00:00,584739.337153,35.16
2015-07-12 05:00:00,597792.313696,35.17
2015-07-12 06:00:00,587930.938536,35.12
2015-07-12 07:00:00,592319.418488,35.09
2015-07-12 08:00:00,612988.648285,34.96
2015-07-12 09:00:00,592076.624575,34.98
2015-07-12 10:00:00,587452.745269,34.92
2015-07-12 11:00:00,587410.438706,34.89
2015-07-12 12:00:00,582654.14619,34.82
2015-07-12 13:00:00,580079.91972,34.74
2015-07-12 14:00:00,588093.990123,34.74
2015-07-12 15:00:00,582202.268691,34.7
2015-07-12 16:00:00,577194.784009,34.6
2015-07-12 17:00:00,577324.187908,34.53
2015-07-12 18:00:00,618600.618779,34.52
2015-07-12 19:00:00,572199.039567,34.45
2015-07-12 20:00:00,618635.505259,34.41
2015-07-12 21:00:00,570710.41654,34.35
2015-07-12 22:00:00,580836.441579,34.3
2015-07-12 23:00:00,569935.601129,34.22
2015-07-13 00:00:00,580361.268217,34.22
2015-07-13 01:00:00,574966.991235,34.19
2015-07-13 02:00:00,573505.421816,34.14
2015-07-13 03:00:00,573193.632751,34.1
2015-07-13 04:00:00,571498.156163,34.05
2015-07-13 05:00:00,571594.640003,34.01
2015-07-13 06:00:00,605257.051749,33.96
2015-07-13 07:00:00,566387.273445,33.92
2015-07-13 08:00:00,572702.101288,33.87
2015-07-13 09:00:00,609228.387075,33.89
2015-07-13 10:00:00,556273.448763,33.76
2015-07-13 11:00:00,579424.679396,33.78
2015-07-13 12:00:00,604596.00162,33.79
2015-07-13 13:00:00,563643.350128,33.74
2015-07-13 14:00:00,616741.125744,33.79
2015-07-13 15:00:00,563107.206871,33.76
2015-07-13 16:00:00,573564.616896,33.73
2015-07-13 17:00:00,573390.913725,33.76
2015-07-13 18:00:00,562904.797468,33.69
2015-07-13 19:00:00,571323.480062,33.69
2015-07-13 20:00:00,568369.39644,33.68
2015-07-13 21:00:00,571242.826812,33.69
2015-07-13 22:00:00,569001.988237,33.68
2015-07-13 23:00:00,567431.271351,33.65
2015-07-14 00:00:00,566672.053251,33.63
2015-07-14 01:00:00,579472.938185,33.72
2015-07-14 02:00:00,564749.565837,33.68
2015-07-14 03:00:00,566179.892325,33.63
2015-07-14 04:00:00,572831.84146,33.66
2015-07-14 05:00:00,574403.046523,33.71
2015-07-14 06:00:00,566658.142699,33.68
2015-07-14 07:00:00,568043.027964,33.65
2015-07-14 08:00:00,573071.174449,33.69
2015-07-14 09:00:00,562353.726458,33.62
2015-07-14 10:00:00,573351.798196,33.64
2015-07-14 11:00:00,560546.882167,33.58
2015-07-14 12:00:00,585729.032978,33.72
2015-07-14 13:00:00,573155.542433,33.77
2015-07-14 14:00:00,563549.608859,33.69
2015-07-14 15:00:00,588123.897917,33.84
2015-07-14 16:00:00,561791.442002,33.76
2015-07-14 17:00:00,589378.183871,33.9
2015-07-14 18:00:00,557108.795049,33.77
2015-07-14 19:00:00,570439.823351,33.73
2015-07-14 20:00:00,578486.858924,33.81
2015-07-14 21:00:00,574143.650725,33.84
2015-07-14 22:00:00,576963.328892,33.87
2015-07-14 23:00:00,559936.463539,33.75
2015-07-15 00:00:00,583456.861266,33.85
2015-07-15 01:00:00,569309.341993,33.84
2015-07-15 02:00:00,571407.131205,33.81
2015-07-15 03:00:00,579341.201544,33.88
2015-07-15 04:00:00,574220.473764,33.9
2015-07-15 05:00:00,567862.711325,33.84
2015-07-15 06:00:00,569528.645071,33.8
2015-07-15 07:00:00,575696.089258,33.84
2015-07-15 08:00:00,568157.358956,33.8
2015-07-15 09:00:00,575783.44952,33.83
2015-07-15 10:00:00,580777.068446,33.91
2015-07-15 11:00:00,613759.055799,33.96
2015-07-15 12:00:00,557875.507666,33.84
2015-07-15 13:00:00,587872.341303,33.91
2015-07-15 14:00:00,561437.426106,33.83
2015-07-15 15:00:00,573567.72542,33.81
2015-07-15 16:00:00,577175.477821,33.87
2015-07-15 17:00:00,597772.737834,33.79
2015-07-15 18:00:00,572427.277158,33.81
2015-07-15 19:00:00,615840.869312,33.86
2015-07-15 20:00:00,554318.091297,33.73
2015-07-15 21:00:00,578773.932882,33.74
2015-07-15 22:00:00,560105.387237,33.66
2015-07-15 23:00:00,569842.59384,33.64
2015-07-16 00:00:00,580984.687208,33.76
2015-07-16 01:00:00,561036.117809,33.68
2015-07-16 02:00:00,578804.72234,33.74
2015-07-16 03:00:00,559900.821402,33.65
2015-07-16 04:00:00,568580.444993,33.63
2015-07-16 05:00:00,560912.811986,33.56
2015-07-16 06:00:00,567963.748748,33.55
2015-07-16 07:00:00,563386.227573,33.52
2015-07-16 08:00:00,562259.90837,33.47
2015-07-16 09:00:00,565794.172727,33.46
2015-07-16 10:00:00,557700.01542,33.38
2015-07-16 11:00:00,556687.860033,33.3
2015-07-16 12:00:00,556486.367632,33.23
2015-07-16 13:00:00,557108.083357,33.18
2015-07-16 14:00:00,591661.178935,33.15
2015-07-16 15:00:00,555595.366194,33.13
2015-07-16 16:00:00,563091.669841,33.11
2015-07-16 17:00:00,556105.590592,33.08
2015-07-16 18:00:00,549007.188398,32.97
2015-07-16 19:00:00,588175.634766,32.93
2015-07-16 20:00:00,547291.168378,32.87
2015-07-16 21:00:00,553800.97011,32.8
2015-07-16 22:00:00,543050.622945,32.69
2015-07-16 23:00:00,551780.912382,32.67
2015-07-17 00:00:00,546228.528975,32.61
2015-07-17 01:00:00,535791.351797,32.45
2015-07-17 02:00:00,548185.013527,32.42
2015-07-17 03:00:00,532782.427252,32.28
2015-07-17 04:00:00,548887.819568,32.28
2015-07-17 05:00:00,532886.759684,32.16
2015-07-17 06:00:00,541475.719374,32.11
2015-07-17 07:00:00,525506.290463,31.94
2015-07-17 08:00:00,547091.43235,31.98
2015-07-17 09:00:00,516239.341383,31.75
2015-07-17 10:00:00,542080.530364,31.75
2015-07-17 11:00:00,525126.074002,31.65
2015-07-17 12:00:00,534240.517467,31.61
2015-07-17 13:00:00,527397.839632,31.53
2015-07-17 14:00:00,525860.3938,31.44
2015-07-17 15:00:00,523017.488059,31.34
2015-07-17 16:00:00,519963.375041,31.22
2015-07-17 17:00:00,518938.81459,31.11
2015-07-17 18:00:00,514413.119838,30.97
2015-07-17 19:00:00,523723.132046,30.95
2015-07-17 20:00:00,514440.309126,30.85
2015-07-17 21:00:00,513831.006485,30.74
2015-07-17 22:00:00,520962.442294,30.72
2015-07-17 23:00:00,507622.230836,30.59
2015-07-18 00:00:00,514589.714239,30.52
2015-07-18 01:00:00,507081.536864,30.41
2015-07-18 02:00:00,512213.934151,30.35
2015-07-18 03:00:00,505510.737734,30.25
2015-07-18 04:00:00,509649.311291,30.19
2015-07-18 05:00:00,497978.892281,30.04
2015-07-18 06:00:00,511199.090301,30.02
2015-07-18 07:00:00,502164.630184,29.95
2015-07-18 08:00:00,505169.297152,29.89
2015-07-18 09:00:00,497841.38958,29.78
2015-07-18 10:00:00,508380.906323,29.78
2015-07-18 11:00:00,491258.761213,29.63
2015-07-18 12:00:00,511505.300668,29.67
2015-07-18 13:00:00,498654.10476,29.62
2015-07-18 14:00:00,497077.460017,29.53
2015-07-18 15:00:00,503023.982484,29.52
2015-07-18 16:00:00,497009.218414,29.46
2015-07-18 17:00:00,488810.731684,29.32
2015-07-18 18:00:00,508828.932816,29.33
2015-07-18 19:00:00,495054.702689,29.3
2015-07-18 20:00:00,500037.374528,29.28
2015-07-18 21:00:00,490921.527042,29.2
2015-07-18 22:00:00,494542.760316,29.15
2015-07-18 23:00:00,494086.493665,29.11
2015-07-19 00:00:00,490119.998295,29.1
2015-07-19 01:00:00,495766.046004,29.08
2015-07-19 02:00:00,485298.486317,28.97
2015-07-19 03:00:00,496219.983128,28.97
2015-07-19 04:00:00,494736.496131,28.98
2015-07-19 05:00:00,493808.957314,28.96
2015-07-19 06:00:00,489984.845477,28.91
2015-07-19 07:00:00,489525.112472,28.86
2015-07-19 08:00:00,490730.945131,28.84
2015-07-19 09:00:00,499859.134997,28.9
2015-07-19 10:00:00,486114.922429,28.89
2015-07-19 11:00:00,494529.927886,28.88
2015-07-19 12:00:00,496907.123784,28.92
2015-07-19 13:00:00,498320.129704,28.96
2015-07-19 14:00:00,494894.309423,28.96
2015-07-19 15:00:00,498805.471469,29.0
2015-07-19 16:00:00,502176.993637,29.01
2015-07-19 17:00:00,496139.545992,29.02
2015-07-19 18:00:00,501469.693443,29.07
2015-07-19 19:00:00,501083.229666,29.12
2015-07-19 20:00:00,497540.985565,29.12
2015-07-19 21:00:00,500385.32635,29.15
2015-07-19 22:00:00,510909.782881,29.28
2015-07-19 23:00:00,498795.67165,29.28
2015-07-20 00:00:00,512949.93791,29.4
2015-07-20 01:00:00,503547.833153,29.43
2015-07-20 02:00:00,507583.396977,29.48
2015-07-20 03:00:00,510156.718094,29.55
2015-07-20 04:00:00,512132.235469,29.64
2015-07-20 05:00:00,510236.988981,29.69
2015-07-20 06:00:00,511465.198496,29.74
2015-07-20 07:00:00,517739.649373,29.85
2015-07-20 08:00:00,514840.213175,29.91
2015-07-20 09:00:00,515033.986107,29.96
2015-07-20 10:00:00,517205.503537,30.03
2015-07-20 11:00:00,517945.469717,30.1
2015-07-20 12:00:00,527585.979181,30.25
2015-07-20 13:00:00,521377.801986,30.33
2015-07-20 14:00:00,528898.449546,30.44
2015-07-20 15:00:00,524569.213828,30.52
2015-07-20 16:00:00,528243.41809,30.6
2015-07-20 17:00:00,525990.407832,30.66
2015-07-20 18:00:00,534383.633675,30.79
2015-07-20 19:00:00,527481.921243,30.84
2015-07-20 20:00:00,534545.764697,30.93
2015-07-20 21:00:00,529990.665672,30.98
2015-07-20 22:00:00,527891.991978,30.99
2015-07-20 23:00:00,536380.480407,31.08
2015-07-21 00:00:00,532187.612922,31.13
2015-07-21 01:00:00,540548.332832,31.24
2015-07-21 02:00:00,533101.625122,31.28
2015-07-21 03:00:00,538825.790329,31.35
2015-07-21 04:00:00,540937.085413,31.44
2015-07-21 05:00:00,533279.938714,31.44
2015-07-21 06:00:00,541470.755537,31.51
2015-07-21 07:00:00,538947.141124,31.56
2015-07-21 08:00:00,540993.000041,31.61
2015-07-21 09:00:00,534351.318726,31.59
2015-07-21 10:00:00,549014.723739,31.71
2015-07-21 11:00:00,534532.13362,31.69
2015-07-21 12:00:00,543706.643375,31.73
2015-07-21 13:00:00,542406.712243,31.78
2015-07-21 14:00:00,542731.961125,31.82
2015-07-21 15:00:00,537884.427926,31.8
2015-07-21 16:00:00,554945.919299,31.94
2015-07-21 17:00:00,541500.416141,31.96
2015-07-21 18:00:00,543496.254367,31.96
2015-07-21 19:00:00,541756.076114,31.96
2015-07-21 20:00:00,547486.723636,32.01
2015-07-21 21:00:00,543821.21869,32.03
2015-07-21 22:00:00,552410.824264,32.11
2015-07-21 23:00:00,543394.782973,32.11
2015-07-22 00:00:00,551655.119191,32.17
2015-07-22 01:00:00,541393.502382,32.15
2015-07-22 02:00:00,546124.311465,32.15
2015-07-22 03:00:00,548837.386669,32.19
2015-07-22 04:00:00,549841.475044,32.23
2015-07-22 05:00:00,547941.987308,32.25
2015-07-22 06:00:00,555112.134166,32.26
2015-07-22 07:00:00,547814.835387,32.28
2015-07-22 08:00:00,549688.265575,32.3
2015-07-22 09:00:00,550206.352999,32.32
2015-07-22 10:00:00,547689.395793,32.32
2015-07-22 11:00:00,553380.000412,32.37
2015-07-22 12:00:00,541668.10163,32.31
2015-07-22 13:00:00,553504.814644,32.36
2015-07-22 14:00:00,551388.254845,32.4
2015-07-22 15:00:00,550145.009284,32.41
2015-07-22 16:00:00,547565.973317,32.39
2015-07-22 17:00:00,552833.228547,32.42
2015-07-22 18:00:00,545173.024111,32.39
2015-07-22 19:00:00,556139.677461,32.45
2015-07-22 20:00:00,542479.352642,32.39
2015-07-22 21:00:00,549518.068749,32.38
2015-07-22 22:00:00,548888.852901,32.39
2015-07-22 23:00:00,545224.704839,32.36
2015-07-23 00:00:00,547810.024688,32.35
2015-07-23 01:00:00,546139.439509,32.33
2015-07-23 02:00:00,549079.068572,32.34
2015-07-23 03:00:00,545912.296562,32.32
2015-07-23 04:00:00,545003.285186,32.3
2015-07-23 05:00:00,542082.567301,32.25
2015-07-23 06:00:00,545927.408762,32.24
2015-07-23 07:00:00,543260.208191,32.21
2015-07-23 08:00:00,546252.124771,32.21
2015-07-23 09:00:00,542550.021642,32.19
2015-07-23 10:00:00,537980.483679,32.11
2015-07-23 11:00:00,541076.753156,32.08
2015-07-23 12:00:00,546490.503901,32.1
2015-07-23 13:00:00,539147.853442,32.06
2015-07-23 14:00:00,536134.87463,31.99
2015-07-23 15:00:00,542728.589721,31.99
2015-07-23 16:00:00,534505.396091,31.92
2015-07-23 17:00:00,539440.390392,31.89
2015-07-23 18:00:00,535828.366401,31.85
2015-07-23 19:00:00,536842.936603,31.82
2015-07-23 20:00:00,534186.464484,31.77
2015-07-23 21:00:00,535519.35894,31.73
2015-07-23 22:00:00,529931.829464,31.66
2015-07-23 23:00:00,531397.485018,31.6
2015-07-24 00:00:00,535140.873241,31.59
2015-07-24 01:00:00,530357.801319,31.54
2015-07-24 02:00:00,529558.702919,31.48
2015-07-24 03:00:00,529794.559255,31.44
2015-07-24 04:00:00,521984.866704,31.33
2015-07-24 05:00:00,532624.436338,31.33
